segment_id,km_inicio,km_fin,observed_at_utc,ingested_at_utc,metric_name,metric_value,unit,evidence_type,fuente,source_version,uncertainty_lower,uncertainty_upper,quality_flag,is_simulated,simulation_scenario_id,notes
seg_045_046,45,46,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,67.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,64.500,70.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_046_047,46,47,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,67.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,65.500,69.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_046_047,46,47,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,66.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,63.500,69.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_047_048,47,48,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,65.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,63.500,67.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_047_048,47,48,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,65.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,62.500,68.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_048_049,48,49,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,74.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,72.000,76.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_048_049,48,49,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,75.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,72.000,78.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_049_050,49,50,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,72.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,70.000,74.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_049_050,49,50,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,74.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,71.000,77.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_050_051,50,51,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,70.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,68.000,72.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_050_051,50,51,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,68.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,65.000,71.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_051_052,51,52,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,68.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,66.000,70.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_051_052,51,52,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,67.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,64.000,70.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_052_053,52,53,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,66.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,64.000,68.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_052_053,52,53,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,66.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,63.000,69.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_053_054,53,54,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,74.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,72.500,76.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_053_054,53,54,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,75.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,72.500,78.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_054_055,54,55,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,72.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,70.500,74.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_054_055,54,55,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,74.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,71.500,77.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_055_056,55,56,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,70.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,68.500,72.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_055_056,55,56,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,68.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,65.500,71.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_056_057,56,57,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,68.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,66.500,70.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_056_057,56,57,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,67.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,64.500,70.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_057_058,57,58,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,66.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,64.500,68.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_057_058,57,58,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,66.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,63.500,69.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_058_059,58,59,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,75.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,73.000,77.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_058_059,58,59,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,76.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,73.000,79.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_059_060,59,60,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,73.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,71.000,75.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_059_060,59,60,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,75.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,72.000,78.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_060_061,60,61,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,71.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,69.000,73.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_060_061,60,61,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,69.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,66.000,72.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_061_062,61,62,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,69.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,67.000,71.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_061_062,61,62,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,68.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,65.000,71.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_062_063,62,63,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,67.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,65.000,69.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_062_063,62,63,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,67.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,64.000,70.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_063_064,63,64,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,65.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,63.000,67.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_063_064,63,64,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,66.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,63.000,69.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_064_065,64,65,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,73.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,71.500,75.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_064_065,64,65,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,75.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,72.500,78.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_065_066,65,66,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,71.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,69.500,73.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_065_066,65,66,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,69.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,66.500,72.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_066_067,66,67,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,69.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,67.500,71.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_066_067,66,67,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,68.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,65.500,71.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_067_068,67,68,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,67.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,65.500,69.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_067_068,67,68,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,67.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,64.500,70.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_068_069,68,69,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,65.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,63.500,67.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_068_069,68,69,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,66.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,63.500,69.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_069_070,69,70,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,74.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,72.000,76.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_069_070,69,70,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,76.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,73.000,79.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_070_071,70,71,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,72.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,70.000,74.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_070_071,70,71,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,80.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,77.000,83.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_071_072,71,72,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,70.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,68.000,72.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_071_072,71,72,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,78.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,75.000,81.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_072_073,72,73,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,68.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,66.000,70.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_072_073,72,73,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,76.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,73.000,79.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_073_074,73,74,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,66.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,64.000,68.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_073_074,73,74,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,74.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,71.000,77.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_074_075,74,75,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,74.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,72.500,76.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_074_075,74,75,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,82.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,79.500,85.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_075_076,75,76,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,72.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,70.500,74.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_075_076,75,76,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,70.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,67.500,73.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_076_077,76,77,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,70.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,68.500,72.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_076_077,76,77,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,69.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,66.500,72.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_077_078,77,78,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,68.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,66.500,70.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_077_078,77,78,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,68.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,65.500,71.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_078_079,78,79,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,66.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,64.500,68.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_078_079,78,79,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,67.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,64.500,70.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_079_080,79,80,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,75.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,73.000,77.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_079_080,79,80,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,77.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,74.000,80.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_080_081,80,81,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,73.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,71.000,75.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_080_081,80,81,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,71.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,68.000,74.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_081_082,81,82,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,71.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,69.000,73.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_081_082,81,82,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,70.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,67.000,73.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_082_083,82,83,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,69.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,67.000,71.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_082_083,82,83,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,69.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,66.000,72.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_083_084,83,84,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,67.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,65.000,69.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_083_084,83,84,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,68.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,65.000,71.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_084_085,84,85,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,65.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,63.000,67.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_084_085,84,85,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,67.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,64.000,70.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_085_086,85,86,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,73.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,71.500,75.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_085_086,85,86,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,71.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,68.500,74.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_086_087,86,87,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,71.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,69.500,73.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_086_087,86,87,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,70.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,67.500,73.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_087_088,87,88,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,69.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,67.500,71.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_087_088,87,88,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,69.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,66.500,72.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_088_089,88,89,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,67.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,65.500,69.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_088_089,88,89,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,68.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,65.500,71.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_089_090,89,90,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,65.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,63.500,67.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_089_090,89,90,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,67.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,64.500,70.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_090_091,90,91,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,74.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,72.000,76.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_090_091,90,91,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,72.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,69.000,75.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_091_092,91,92,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,72.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,70.000,74.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
